datetime,funding_rate
2023-03-17 08:00:00.010,-2.314e-05
2023-03-17 16:00:00.003,0.0001
2023-03-18 00:00:00.012,0.0001
2023-03-18 08:00:00.000,0.0001
2023-03-18 16:00:00.016,0.0001
2023-03-19 00:00:00.013,0.0001
2023-03-19 08:00:00.024,0.0001
2023-03-19 16:00:00.000,0.0001
2023-03-20 00:00:00.005,0.0001
2023-03-20 08:00:00.012,8.769e-05
2023-03-20 16:00:00.015,0.0001
2023-03-21 00:00:00.006,-2.345e-05
2023-03-21 08:00:00.004,-0.00014565
2023-03-21 16:00:00.003,0.0001
2023-03-22 00:00:00.000,0.0001
2023-03-22 08:00:00.003,0.0001
2023-03-22 16:00:00.000,0.0001
2023-03-23 00:00:00.016,0.0001
2023-03-23 08:00:00.001,0.0001
2023-03-23 16:00:00.013,0.0001
2023-03-24 00:00:00.013,0.0001
2023-03-24 08:00:00.012,0.0001
2023-03-24 16:00:00.027,0.0001
2023-03-25 00:00:00.015,0.0001
2023-03-25 08:00:00.011,9.362e-05
2023-03-25 16:00:00.011,4.143e-05
2023-03-26 00:00:00.000,-2.9e-07
2023-03-26 08:00:00.015,7.41e-06
2023-03-26 16:00:00.000,2.992e-05
2023-03-27 00:00:00.019,4.79e-05
2023-03-27 08:00:00.009,-3.978e-05
2023-03-27 16:00:00.000,5.939e-05
2023-03-28 00:00:00.007,8.326e-05
2023-03-28 08:00:00.000,0.0001
2023-03-28 16:00:00.013,0.0001
2023-03-29 00:00:00.010,0.0001
2023-03-29 08:00:00.006,0.0001
2023-03-29 16:00:00.014,0.0001
2023-03-30 00:00:00.000,0.0001
2023-03-30 08:00:00.000,0.0001
2023-03-30 16:00:00.006,9.482e-05
2023-03-31 00:00:00.003,0.0001
2023-03-31 08:00:00.006,8.973e-05
2023-03-31 16:00:00.011,0.0001
2023-04-01 00:00:00.000,0.0001
2023-04-01 08:00:00.000,0.0001
2023-04-01 16:00:00.018,8.596e-05
2023-04-02 00:00:00.013,0.0001
2023-04-02 08:00:00.014,-1.827e-05
2023-04-02 16:00:00.001,5.71e-05
2023-04-03 00:00:00.000,1.763e-05
2023-04-03 08:00:00.013,0.0001
2023-04-03 16:00:00.011,0.0001
2023-04-04 00:00:00.002,3.665e-05
2023-04-04 08:00:00.017,4.002e-05
2023-04-04 16:00:00.008,0.0001
2023-04-05 00:00:00.000,1.908e-05
2023-04-05 08:00:00.016,0.0001
2023-04-05 16:00:00.004,0.0001
2023-04-06 00:00:00.000,6.476e-05
2023-04-06 08:00:00.011,0.0001
2023-04-06 16:00:00.000,-8.35e-06
2023-04-07 00:00:00.006,5.533e-05
2023-04-07 08:00:00.005,5.566e-05
2023-04-07 16:00:00.000,1.091e-05
2023-04-08 00:00:00.000,0.0001
2023-04-08 08:00:00.014,9.166e-05
2023-04-08 16:00:00.018,0.0001
2023-04-09 00:00:00.013,1.57e-06
2023-04-09 08:00:00.024,0.0001
2023-04-09 16:00:00.010,0.0001
2023-04-10 00:00:00.000,0.0001
2023-04-10 08:00:00.010,6.2e-06
2023-04-10 16:00:00.006,1.975e-05
2023-04-11 00:00:00.008,0.0001
2023-04-11 08:00:00.007,0.0001
2023-04-11 16:00:00.016,0.0001
2023-04-12 00:00:00.006,0.0001
2023-04-12 08:00:00.008,6.546e-05
2023-04-12 16:00:00.014,0.0001
2023-04-13 00:00:00.027,0.0001
2023-04-13 08:00:00.010,0.0001
2023-04-13 16:00:00.000,0.0001
2023-04-14 00:00:00.001,0.0001
2023-04-14 08:00:00.008,0.0001
2023-04-14 16:00:00.007,0.0001
2023-04-15 00:00:00.007,0.0001
2023-04-15 08:00:00.007,0.0001
2023-04-15 16:00:00.011,0.0001
2023-04-16 00:00:00.014,0.0001
2023-04-16 08:00:00.007,0.0001
2023-04-16 16:00:00.002,0.0001
2023-04-17 00:00:00.017,0.0001
2023-04-17 08:00:00.006,0.0001
2023-04-17 16:00:00.000,0.0001
2023-04-18 00:00:00.013,0.0001
2023-04-18 08:00:00.017,0.0001
2023-04-18 16:00:00.000,0.0001
2023-04-19 00:00:00.022,0.0001
2023-04-19 08:00:00.014,0.0001
2023-04-19 16:00:00.000,8.52e-05
2023-04-20 00:00:00.010,0.0001
2023-04-20 08:00:00.012,0.0001
2023-04-20 16:00:00.012,0.0001
2023-04-21 00:00:00.009,0.0001
2023-04-21 08:00:00.009,0.0001
2023-04-21 16:00:00.003,0.0001
2023-04-22 00:00:00.000,7.205e-05
2023-04-22 08:00:00.000,-1.536e-05
2023-04-22 16:00:00.016,0.0001
2023-04-23 00:00:00.009,0.0001
2023-04-23 08:00:00.020,0.0001
2023-04-23 16:00:00.007,9.295e-05
2023-04-24 00:00:00.000,0.0001
2023-04-24 08:00:00.008,0.0001
2023-04-24 16:00:00.006,0.0001
2023-04-25 00:00:00.014,-8.17e-06
2023-04-25 08:00:00.009,5.822e-05
2023-04-25 16:00:00.015,9.713e-05
2023-04-26 00:00:00.015,0.0001
2023-04-26 08:00:00.013,9.7e-05
2023-04-26 16:00:00.001,0.0001
2023-04-27 00:00:00.014,8.763e-05
2023-04-27 08:00:00.008,0.0001
2023-04-27 16:00:00.005,0.0001
