datetime,open,high,low,close,volume
2024-04-19,34.831,36.134,31.887,34.651,12139430.0
2024-04-20,34.651,38.469,34.1,38.289,7409099.0
2024-04-21,38.289,38.75,36.33,37.114,6342142.0
2024-04-22,37.115,39.701,36.736,39.155,7992547.0
2024-04-23,39.155,39.89,37.95,38.284,5961552.0
2024-04-24,38.284,39.827,36.0,36.352,8794222.0
2024-04-25,36.352,36.733,34.686,35.56,7860584.0
2024-04-26,35.56,35.855,34.242,34.41,6550424.0
2024-04-27,34.41,35.12,33.0,34.449,6547061.0
2024-04-28,34.449,35.376,33.773,33.941,4942436.0
2024-04-29,33.941,35.879,32.809,35.271,9691190.0
2024-04-30,35.271,35.708,31.82,32.68,11191592.0
2024-05-01,32.68,33.936,30.561,33.308,11338381.0
2024-05-02,33.308,34.111,32.277,33.562,6605101.0
2024-05-03,33.562,35.917,33.274,35.529,5756198.0
2024-05-04,35.528,37.666,35.159,37.329,6268726.0
2024-05-05,37.329,37.985,36.642,37.33,6709532.0
2024-05-06,37.33,39.864,36.754,37.1,9249023.0
2024-05-07,37.099,37.594,35.24,35.295,6534550.0
2024-05-08,35.294,35.486,33.615,33.994,7251177.0
