datetime,open,high,low,close,volume
2023-01-31,1565.93,1605.67,1561.04,1585.02,3444437.709
2023-02-01,1585.02,1648.76,1554.57,1641.8,5095996.279
2023-02-02,1641.81,1717.0,1625.0,1643.81,6256821.466
2023-02-03,1643.82,1677.0,1622.0,1663.68,4613666.206
2023-02-04,1663.69,1696.99,1645.0,1666.44,2708043.817
2023-02-05,1666.44,1674.59,1608.0,1628.98,3600230.231
2023-02-06,1628.98,1659.0,1602.0,1613.9,3905639.202
2023-02-07,1613.89,1679.03,1612.49,1670.51,4525016.709
2023-02-08,1670.5,1699.0,1631.0,1650.26,4145086.428
2023-02-09,1650.26,1656.2,1522.0,1544.68,6604140.847
2023-02-10,1544.67,1554.0,1486.28,1512.26,4905464.68
2023-02-11,1512.25,1542.82,1502.83,1537.65,2103873.253
2023-02-12,1537.64,1547.7,1491.0,1514.49,2649623.411
2023-02-13,1514.48,1526.1,1460.0,1504.85,5918159.268
2023-02-14,1504.86,1568.98,1470.0,1554.94,6535322.162
2023-02-15,1554.94,1684.1,1541.77,1675.0,5965469.291
2023-02-16,1674.99,1744.5,1634.02,1639.0,7811713.183
2023-02-17,1638.99,1722.62,1631.31,1694.12,5957429.029
2023-02-18,1694.1,1715.0,1679.13,1691.66,2188299.314
2023-02-19,1691.65,1729.58,1666.0,1680.31,3595633.465
2023-02-20,1680.46,1720.39,1650.0,1703.7,4212950.942
2023-02-21,1703.71,1716.99,1635.0,1659.2,4978504.599
2023-02-22,1659.2,1667.62,1591.17,1642.01,5674489.615
2023-02-23,1642.01,1678.56,1627.64,1649.69,5209103.366
2023-02-24,1649.68,1664.44,1572.0,1607.12,5126530.811
2023-02-25,1607.11,1608.34,1556.08,1593.59,2522137.13
2023-02-26,1593.6,1652.91,1586.35,1640.49,2823827.922
2023-02-27,1640.51,1664.97,1606.71,1632.6,4195083.677
2023-02-28,1632.61,1646.99,1595.0,1604.72,3664338.319
2023-03-01,1604.73,1670.0,1593.03,1664.46,4455452.375
2023-03-02,1664.47,1677.74,1617.83,1647.29,3990138.366
2023-03-03,1647.29,1648.78,1534.85,1568.86,5211938.594
2023-03-04,1568.85,1577.0,1548.0,1566.05,1814800.844
2023-03-05,1566.05,1588.08,1552.07,1564.06,2504148.446
2023-03-06,1564.06,1583.19,1553.29,1565.17,2751818.445
2023-03-07,1565.17,1584.0,1524.0,1561.29,4147930.855
2023-03-08,1561.3,1570.0,1520.0,1531.82,3963442.596
2023-03-09,1531.81,1545.78,1402.8,1436.42,6580693.11
2023-03-10,1436.42,1438.17,1367.51,1425.79,9938476.933
2023-03-11,1425.8,1478.0,1407.48,1471.03,7155608.693
2023-03-12,1471.03,1597.29,1446.65,1579.26,6809861.012
2023-03-13,1579.26,1700.0,1564.18,1673.9,9437876.215
2023-03-14,1673.91,1779.05,1655.0,1699.93,9038833.861
2023-03-15,1699.93,1718.34,1611.63,1649.81,7616093.701
2023-03-16,1649.82,1693.0,1632.0,1672.56,4599500.477
2023-03-17,1672.57,1801.22,1661.57,1789.21,6694758.759
2023-03-18,1789.21,1846.15,1745.0,1758.52,5475097.503
2023-03-19,1758.52,1841.96,1757.8,1779.99,4626069.971
2023-03-20,1779.98,1803.37,1722.1,1731.71,5373050.445
2023-03-21,1731.71,1836.0,1716.0,1800.14,5619744.412
2023-03-22,1800.13,1819.4,1709.0,1733.61,6034436.316
2023-03-23,1733.61,1860.0,1728.5,1813.27,5198586.173
2023-03-24,1813.26,1818.17,1720.0,1748.77,4912493.752
2023-03-25,1748.77,1763.7,1712.02,1741.02,2338463.552
2023-03-26,1741.02,1800.0,1738.29,1772.63,2889759.744
2023-03-27,1772.63,1779.79,1684.0,1714.35,4306582.468
2023-03-28,1714.34,1797.19,1700.55,1772.09,4167114.123
2023-03-29,1772.11,1828.58,1771.66,1791.89,3725356.756
2023-03-30,1791.89,1829.88,1760.84,1792.77,4163974.718
2023-03-31,1792.76,1848.0,1777.0,1820.81,3958210.583
2023-04-01,1820.81,1842.8,1805.5,1819.82,1675351.82
2023-04-02,1819.83,1824.6,1770.0,1793.56,2192606.026
2023-04-03,1793.55,1840.0,1761.25,1809.68,4518659.82
2023-04-04,1809.68,1895.0,1800.69,1869.11,4275707.73
2023-04-05,1869.11,1945.0,1863.69,1907.48,4197070.072
2023-04-06,1907.49,1908.84,1851.6,1871.33,3037614.773
2023-04-07,1871.34,1881.94,1840.0,1862.87,2094298.392
2023-04-08,1862.88,1878.81,1846.0,1848.02,1433874.915
2023-04-09,1848.01,1873.7,1820.31,1857.84,2391096.749
2023-04-10,1857.84,1919.12,1845.04,1908.9,3082285.12
2023-04-11,1908.91,1938.0,1880.67,1888.89,3135834.566
2023-04-12,1888.89,1933.0,1850.38,1916.86,5177985.751
2023-04-13,1916.86,2025.0,1898.01,2011.8,5944851.519
2023-04-14,2011.8,2137.64,2009.0,2099.77,6908499.4
2023-04-15,2099.77,2113.28,2071.0,2091.2,2619968.921
2023-04-16,2091.2,2146.1,2072.4,2118.09,2905235.978
2023-04-17,2118.09,2120.64,2055.5,2074.49,3410289.359
2023-04-18,2074.49,2126.63,2047.64,2103.29,3542599.96
2023-04-19,2103.29,2104.61,1921.0,1932.83,5712106.365
2023-04-20,1932.83,1983.22,1905.75,1942.11,4486102.176
2023-04-21,1942.1,1956.82,1822.01,1848.0,5520829.389
2023-04-22,1848.01,1886.5,1839.26,1873.39,2233900.931
2023-04-23,1873.4,1882.11,1833.3,1861.3,2624859.049
2023-04-24,1861.3,1891.3,1806.0,1841.19,4637382.676
2023-04-25,1841.19,1877.6,1797.98,1865.4,4166439.286
2023-04-26,1865.4,1964.7,1782.03,1865.02,7328089.271
2023-04-27,1865.03,1939.4,1858.55,1907.67,5486808.619
2023-04-28,1907.68,1923.63,1873.0,1890.13,3142216.755
2023-04-29,1890.13,1917.27,1881.1,1907.01,1593882.469
2023-04-30,1907.01,1940.0,1863.9,1868.41,2977980.167
2023-05-01,1868.41,1885.56,1805.28,1829.97,3740379.561
2023-05-02,1829.97,1882.6,1821.25,1869.2,3065412.118
2023-05-03,1869.21,1917.29,1841.71,1904.74,4144638.549
2023-05-04,1904.74,1918.61,1865.72,1876.13,2639262.752
2023-05-05,1876.14,2004.99,1874.8,1992.56,5053850.5
2023-05-06,1992.55,2023.66,1850.0,1895.29,4880833.923
2023-05-07,1895.3,1933.0,1865.32,1869.5,3198475.667
2023-05-08,1869.51,1883.17,1810.0,1846.54,4905366.653
2023-05-09,1846.54,1863.0,1830.05,1845.8,2509784.607
2023-05-10,1845.8,1887.0,1785.74,1839.86,4903103.427
2023-05-11,1839.86,1841.54,1768.42,1793.24,4005939.727
2023-05-12,1793.25,1820.0,1735.37,1806.53,4274267.712
2023-05-13,1806.53,1816.24,1784.0,1794.44,1794108.348
2023-05-14,1794.44,1825.27,1789.41,1798.25,2065119.626
2023-05-15,1798.26,1848.0,1783.51,1815.56,3062945.098
2023-05-16,1815.56,1832.93,1795.0,1823.53,2559941.664
2023-05-17,1823.52,1837.85,1781.0,1821.65,3158227.207
2023-05-18,1821.65,1831.46,1770.0,1799.69,3046459.303
2023-05-19,1799.69,1830.0,1795.72,1811.38,2142895.0
2023-05-20,1811.38,1828.88,1805.96,1818.59,1031296.976
2023-05-21,1818.59,1828.91,1794.45,1803.89,1397629.152
2023-05-22,1803.9,1827.99,1790.76,1816.67,2270653.543
2023-05-23,1816.68,1874.23,1814.25,1853.36,2935200.681
2023-05-24,1853.37,1853.5,1775.0,1798.84,3607753.797
2023-05-25,1798.84,1819.93,1758.0,1804.65,2893039.67
2023-05-26,1804.65,1837.93,1795.99,1826.81,2175357.921
2023-05-27,1826.81,1835.7,1810.63,1828.85,1194937.504
2023-05-28,1828.85,1930.0,1822.31,1908.36,2905772.688
2023-05-29,1908.36,1928.2,1872.0,1891.5,2477917.179
2023-05-30,1891.51,1917.0,1880.02,1899.81,2207189.76
2023-05-31,1899.81,1906.57,1845.0,1872.84,2656970.771
2023-06-01,1872.85,1889.61,1837.94,1860.59,2605797.159
2023-06-02,1860.59,1911.0,1846.0,1905.58,2646266.39
2023-06-03,1905.59,1907.09,1878.5,1890.91,1280350.751
2023-06-04,1890.9,1914.53,1883.19,1888.54,1547682.823
2023-06-05,1888.54,1890.01,1775.0,1810.03,4257292.031
2023-06-06,1810.03,1898.0,1796.0,1883.26,4333156.268
2023-06-07,1883.26,1897.2,1820.0,1831.31,3703943.621
2023-06-08,1831.32,1861.41,1827.42,1844.94,1833404.039
2023-06-09,1844.93,1854.77,1825.0,1839.61,1930535.751
2023-06-10,1839.61,1844.8,1712.08,1750.64,5551171.332
2023-06-11,1750.65,1778.36,1737.29,1751.8,2030813.582
2023-06-12,1751.8,1759.32,1717.5,1741.61,2615423.791
2023-06-13,1741.6,1766.53,1722.53,1739.24,2978916.867
2023-06-14,1739.24,1749.65,1625.5,1650.18,3962845.762
2023-06-15,1650.19,1680.0,1625.56,1665.64,3284979.384
2023-06-16,1665.64,1730.0,1644.65,1717.31,3099475.105
2023-06-17,1717.31,1775.0,1713.38,1727.2,2161730.858
2023-06-18,1727.19,1747.5,1710.77,1719.99,1638597.358
2023-06-19,1719.99,1753.0,1689.29,1736.21,2591602.407
2023-06-20,1736.2,1796.84,1713.57,1791.37,3466422.973
2023-06-21,1791.37,1901.6,1786.56,1888.31,5330798.831
2023-06-22,1888.3,1933.7,1862.0,1871.36,3137860.418
2023-06-23,1871.37,1938.48,1859.96,1892.2,3405962.433
2023-06-24,1892.2,1905.6,1863.0,1874.48,1763224.894
2023-06-25,1874.47,1929.96,1867.84,1898.27,2781158.136
2023-06-26,1898.26,1909.32,1836.0,1858.14,3400509.135
2023-06-27,1858.14,1912.65,1854.14,1889.05,2829280.124
2023-06-28,1889.05,1889.65,1811.89,1827.26,3088158.07
2023-06-29,1827.26,1879.98,1827.02,1851.19,2244626.491
2023-06-30,1851.18,1947.31,1820.0,1933.41,5961506.278
2023-07-01,1933.42,1944.69,1908.55,1924.08,1584006.709
2023-07-02,1924.08,1964.0,1883.55,1937.69,2602287.765
2023-07-03,1937.69,1978.0,1933.04,1955.0,2783862.146
2023-07-04,1955.0,1967.91,1930.37,1935.72,1913551.422
2023-07-05,1935.72,1942.22,1892.9,1909.88,2290593.319
2023-07-06,1909.88,1957.94,1844.47,1844.82,4219617.366
2023-07-07,1844.81,1877.51,1823.74,1870.0,2150375.881
2023-07-08,1870.0,1873.1,1841.28,1864.45,1144653.748
2023-07-09,1864.45,1878.98,1855.2,1861.81,1315813.529
2023-07-10,1861.81,1904.96,1845.09,1879.34,2457486.761
2023-07-11,1879.35,1892.32,1861.1,1877.66,1690867.909
2023-07-12,1877.66,1901.86,1863.15,1870.81,2514859.274
2023-07-13,1870.82,2014.8,1861.59,2004.78,5072952.783
2023-07-14,2004.77,2031.28,1896.8,1936.74,4202754.58
2023-07-15,1936.74,1945.89,1925.54,1930.4,1111948.993
2023-07-16,1930.4,1942.78,1912.09,1920.97,1270216.239
2023-07-17,1920.97,1935.45,1872.0,1910.37,2551243.537
2023-07-18,1910.37,1916.62,1875.0,1896.46,1989216.045
2023-07-19,1896.47,1925.0,1881.0,1887.55,2046151.353
2023-07-20,1887.55,1928.81,1875.6,1890.56,2682007.64
2023-07-21,1890.56,1905.97,1883.42,1890.84,1423334.683
2023-07-22,1890.84,1896.85,1835.39,1865.6,1146954.994
2023-07-23,1865.6,1904.57,1856.68,1887.86,1545904.444
2023-07-24,1887.85,1890.2,1829.0,1849.04,2113287.416
2023-07-25,1849.04,1868.54,1844.5,1856.91,1320722.986
2023-07-26,1856.91,1887.79,1846.9,1870.98,1946701.756
2023-07-27,1870.97,1885.57,1854.0,1860.28,1593279.389
2023-07-28,1860.29,1883.76,1855.57,1873.39,1378048.23
2023-07-29,1873.38,1886.19,1868.56,1879.85,749505.043
2023-07-30,1879.86,1885.0,1845.56,1860.76,1386061.233
2023-07-31,1860.77,1876.73,1850.08,1855.39,1421399.856
2023-08-01,1855.4,1875.87,1808.47,1873.05,2857111.757
2023-08-02,1873.06,1879.27,1820.0,1839.07,2433052.599
2023-08-03,1839.07,1858.9,1825.0,1834.69,1708783.419
2023-08-04,1834.69,1851.0,1808.77,1829.4,1914149.705
2023-08-05,1829.4,1838.62,1826.7,1835.5,649573.659
2023-08-06,1835.5,1838.6,1825.0,1829.38,804165.426
2023-08-07,1829.39,1846.86,1800.0,1828.18,2235036.668
2023-08-08,1828.18,1878.0,1825.35,1855.36,2299167.676
2023-08-09,1855.36,1871.28,1845.18,1854.7,1405393.116
2023-08-10,1854.69,1865.38,1844.81,1851.42,1190359.595
2023-08-11,1851.43,1857.99,1834.52,1848.04,1079579.87
2023-08-12,1848.04,1853.02,1845.35,1849.14,450661.209
2023-08-13,1849.14,1861.93,1833.4,1840.09,841324.653
2023-08-14,1840.09,1855.86,1834.28,1844.81,1283582.445
2023-08-15,1844.8,1846.75,1810.92,1828.28,1212865.745
2023-08-16,1828.27,1830.87,1791.11,1807.19,1557481.275
2023-08-17,1807.19,1809.66,1492.66,1681.0,5897283.822
2023-08-18,1681.0,1698.98,1638.48,1660.76,2961785.532
2023-08-19,1660.76,1696.14,1653.36,1668.69,1374954.312
2023-08-20,1668.7,1694.36,1660.22,1684.16,1165848.58
2023-08-21,1684.15,1687.78,1647.22,1666.79,1716607.681
2023-08-22,1666.8,1668.57,1575.0,1634.5,2628650.16
2023-08-23,1634.49,1703.85,1628.5,1678.8,2809971.177
2023-08-24,1678.79,1682.88,1631.66,1660.22,1739875.239
2023-08-25,1660.23,1676.73,1634.43,1653.24,1842552.274
2023-08-26,1653.25,1654.77,1643.01,1646.28,499811.129
2023-08-27,1646.29,1659.57,1645.38,1657.59,657340.273
2023-08-28,1657.59,1663.88,1618.0,1652.51,1672402.974
2023-08-29,1652.5,1747.15,1639.01,1728.51,3479356.341
2023-08-30,1728.52,1730.37,1688.0,1704.39,1539234.041
2023-08-31,1704.39,1730.0,1628.3,1645.27,2488894.539
2023-09-01,1645.26,1653.89,1601.22,1628.19,2089554.942
2023-09-02,1628.2,1644.99,1627.05,1636.24,754625.922
2023-09-03,1636.24,1648.24,1623.93,1635.02,838943.974
2023-09-04,1635.03,1644.5,1614.76,1630.09,1087824.165
2023-09-05,1630.08,1648.0,1608.45,1633.63,1444381.953
2023-09-06,1633.63,1680.0,1606.74,1632.33,1835281.753
2023-09-07,1632.33,1659.7,1622.61,1647.27,1570880.608
2023-09-08,1647.25,1658.77,1615.0,1635.78,1482115.785
2023-09-09,1635.77,1636.92,1629.0,1634.8,411166.927
2023-09-10,1634.81,1635.05,1590.0,1616.47,1532646.839
2023-09-11,1616.46,1618.35,1528.61,1551.03,3273332.648
2023-09-12,1551.02,1626.78,1548.7,1592.29,2987142.357
2023-09-13,1592.29,1620.0,1580.46,1606.68,1869877.516
2023-09-14,1606.69,1644.45,1606.02,1625.65,2118267.271
2023-09-15,1625.65,1653.91,1610.0,1640.67,1426966.202
2023-09-16,1640.66,1652.97,1630.37,1633.68,778800.039
2023-09-17,1633.68,1634.43,1610.81,1621.62,946075.604
2023-09-18,1621.63,1668.64,1598.58,1635.63,2369929.712
2023-09-19,1635.63,1660.69,1625.02,1642.49,1776617.676
2023-09-20,1642.48,1648.68,1602.0,1621.6,1872818.8
2023-09-21,1621.6,1624.81,1565.5,1583.0,2049732.627
2023-09-22,1583.0,1602.28,1575.46,1592.28,1121431.042
2023-09-23,1592.28,1597.6,1586.53,1592.97,512678.235
2023-09-24,1592.97,1600.95,1568.28,1579.99,884404.712
2023-09-25,1579.99,1597.13,1562.0,1587.69,1624097.779
2023-09-26,1587.68,1599.4,1578.61,1593.3,1186689.092
2023-09-27,1593.3,1633.98,1582.64,1597.89,2305835.91
2023-09-28,1597.89,1668.0,1597.17,1652.13,2832920.096
2023-09-29,1652.13,1687.65,1647.5,1666.61,1996104.505
2023-09-30,1666.61,1694.11,1665.27,1670.18,1063587.313
2023-10-01,1670.17,1780.0,1666.69,1733.39,1762739.428
2023-10-02,1733.4,1743.99,1619.99,1661.49,3140059.122
2023-10-03,1661.49,1669.94,1642.03,1656.18,1574186.817
2023-10-04,1656.19,1657.05,1615.0,1645.75,1760659.358
2023-10-05,1645.76,1655.13,1601.28,1611.23,1929063.873
2023-10-06,1611.24,1664.6,1610.59,1644.33,2078440.945
2023-10-07,1644.32,1647.16,1629.03,1633.18,729971.504
2023-10-08,1633.17,1640.9,1615.19,1632.02,1153340.712
2023-10-09,1632.03,1635.81,1544.3,1579.4,2950124.049
2023-10-10,1579.39,1594.4,1545.6,1566.89,2076875.007
2023-10-11,1566.89,1577.89,1541.78,1566.07,2381820.983
2023-10-12,1566.08,1568.06,1514.5,1538.81,2299190.123
2023-10-13,1538.82,1575.53,1536.65,1551.55,1795481.428
2023-10-14,1551.55,1561.7,1543.83,1554.15,791727.302
2023-10-15,1554.15,1567.0,1546.14,1557.25,1000513.27
2023-10-16,1557.25,1642.0,1554.1,1598.61,3513907.329
2023-10-17,1598.61,1599.83,1541.0,1563.99,1821162.481
2023-10-18,1564.0,1584.9,1554.7,1562.65,1722717.852
2023-10-19,1562.66,1574.34,1539.0,1565.89,1914194.811
2023-10-20,1565.9,1630.01,1560.37,1603.14,2591313.635
2023-10-21,1603.15,1643.84,1591.25,1628.29,1630618.809
2023-10-22,1628.29,1667.5,1620.0,1662.83,1922557.976
2023-10-23,1662.82,1803.0,1656.25,1766.35,5040484.646
2023-10-24,1766.35,1854.87,1755.28,1784.31,5148312.495
2023-10-25,1784.3,1818.55,1759.16,1786.71,2706185.955
2023-10-26,1786.7,1872.64,1757.25,1803.3,4046404.43
2023-10-27,1803.31,1803.92,1735.5,1780.02,2440107.981
2023-10-28,1780.03,1806.23,1767.37,1776.76,1074543.724
2023-10-29,1776.76,1813.1,1762.49,1795.49,1315116.448
2023-10-30,1795.48,1832.65,1776.94,1809.81,2334817.504
2023-10-31,1809.82,1820.91,1781.0,1815.67,2155865.116
2023-11-01,1815.66,1861.63,1782.73,1848.2,3596670.145
2023-11-02,1848.2,1876.26,1784.0,1800.68,2902767.066
2023-11-03,1800.68,1834.32,1775.36,1832.49,2284646.929
2023-11-04,1832.49,1870.68,1823.32,1856.08,1368734.648
2023-11-05,1856.08,1914.96,1846.21,1892.49,3049000.645
2023-11-06,1892.49,1916.8,1869.13,1901.71,2360118.573
2023-11-07,1901.72,1908.47,1850.1,1885.79,2747654.474
2023-11-08,1885.79,1906.2,1873.13,1888.42,1671720.477
2023-11-09,1888.42,2134.3,1881.79,2122.92,8102128.485
2023-11-10,2122.92,2139.6,2066.0,2079.1,3645227.908
2023-11-11,2079.1,2091.97,2021.0,2054.52,2484048.95
2023-11-12,2054.53,2068.96,2011.5,2046.08,1719295.996
2023-11-13,2046.07,2120.0,2030.0,2055.18,4007607.657
2023-11-14,2055.18,2066.39,1920.0,1980.11,3803937.012
2023-11-15,1980.11,2064.08,1967.85,2059.29,3044717.364
2023-11-16,2059.3,2093.0,1938.4,1962.13,4348334.629
2023-11-17,1962.14,1992.26,1903.81,1961.21,3228385.518
2023-11-18,1961.21,1972.06,1916.0,1963.19,1643154.159
2023-11-19,1963.19,2016.45,1943.44,2012.46,1726269.572
2023-11-20,2012.45,2068.8,1981.96,2022.41,3280845.795
2023-11-21,2022.41,2036.06,1929.85,1933.44,4105107.032
2023-11-22,1933.44,2093.78,1928.74,2063.91,3525684.092
2023-11-23,2063.92,2089.75,2033.5,2062.68,2101282.327
2023-11-24,2062.67,2135.0,2057.77,2081.16,3231969.816
2023-11-25,2081.16,2090.79,2065.59,2082.87,1027458.693
2023-11-26,2082.87,2094.96,2035.0,2061.97,2265552.05
2023-11-27,2061.97,2071.0,1985.0,2027.57,2895401.474
2023-11-28,2027.57,2075.87,1994.85,2048.2,2601579.447
2023-11-29,2048.21,2077.0,2018.56,2028.41,2090299.255
2023-11-30,2028.41,2054.97,2020.4,2051.76,1702901.412
2023-12-01,2051.77,2111.5,2044.35,2086.99,2908736.552
2023-12-02,2086.99,2199.99,2085.63,2165.28,2703872.717
2023-12-03,2165.26,2219.17,2148.17,2193.24,2138376.029
2023-12-04,2193.25,2276.84,2191.52,2243.66,3783378.877
2023-12-05,2243.67,2311.51,2186.0,2293.97,4121719.56
2023-12-06,2293.97,2314.98,2218.49,2233.29,2935176.941
2023-12-07,2233.32,2387.2,2222.08,2357.04,3592068.146
2023-12-08,2357.05,2397.44,2333.36,2360.82,2691981.223
2023-12-09,2360.82,2407.63,2328.0,2342.4,2422255.37
2023-12-10,2342.41,2379.98,2323.0,2353.97,1509788.704
2023-12-11,2353.99,2356.73,2114.63,2225.56,4715186.38
2023-12-12,2225.55,2245.37,2164.82,2204.7,2861907.892
2023-12-13,2204.71,2285.91,2145.33,2261.44,3400818.732
2023-12-14,2261.45,2333.29,2212.04,2316.54,3279042.292
2023-12-15,2316.53,2319.32,2195.28,2221.71,2619585.033
2023-12-16,2221.71,2264.95,2211.16,2229.64,1615397.454
2023-12-17,2229.63,2251.24,2190.0,2197.93,1888776.25
2023-12-18,2197.93,2226.52,2116.56,2220.48,3103789.978
2023-12-19,2220.49,2256.64,2135.03,2179.02,2922787.525
2023-12-20,2179.01,2269.56,2156.0,2203.95,3264604.314
2023-12-21,2203.95,2282.41,2184.9,2241.35,3165860.981
2023-12-22,2241.47,2345.95,2232.56,2326.53,4099057.645
2023-12-23,2326.54,2332.75,2265.0,2309.86,1865910.468
2023-12-24,2309.86,2328.79,2241.2,2265.43,2062149.982
2023-12-25,2265.42,2308.0,2254.38,2273.07,1894335.789
2023-12-26,2273.08,2277.51,2178.84,2232.44,2717406.562
2023-12-27,2232.45,2395.0,2213.68,2380.31,3570723.046
2023-12-28,2380.32,2455.52,2336.02,2345.96,4260463.058
2023-12-29,2345.98,2388.74,2254.72,2300.6,3866751.979
2023-12-30,2300.61,2325.0,2269.15,2293.26,1809956.531
2023-12-31,2293.26,2324.78,2258.0,2283.85,1671717.997
2024-01-01,2283.84,2354.95,2266.67,2354.62,1658563.418
2024-01-02,2354.63,2434.49,2335.0,2356.93,3376173.73
2024-01-03,2356.92,2387.48,2067.16,2210.39,4996919.678
2024-01-04,2210.39,2295.55,2202.1,2267.85,2512800.256
2024-01-05,2267.85,2278.16,2206.0,2268.93,2640741.967
2024-01-06,2268.92,2270.34,2215.56,2240.36,1201310.744
2024-01-07,2240.36,2257.98,2201.06,2220.87,1609796.697
2024-01-08,2220.87,2359.63,2165.43,2331.11,3478939.516
2024-01-09,2331.12,2377.36,2222.44,2344.44,4370510.933
2024-01-10,2344.33,2645.65,2336.28,2585.82,7740895.596
2024-01-11,2585.81,2691.9,2565.69,2618.59,5161427.019
2024-01-12,2618.6,2719.89,2458.38,2523.3,6484996.966
2024-01-13,2523.3,2591.29,2497.79,2578.5,2509197.587
2024-01-14,2578.51,2579.13,2470.0,2474.36,2126298.888
2024-01-15,2474.3,2555.0,2472.04,2512.21,1818558.839
2024-01-16,2512.2,2613.8,2500.0,2587.4,2456630.069
2024-01-17,2587.4,2593.01,2505.76,2530.62,2299529.287
2024-01-18,2530.61,2549.99,2428.22,2471.29,2928749.65
2024-01-19,2471.29,2505.16,2415.55,2492.46,2594474.775
2024-01-20,2492.46,2492.46,2453.79,2472.27,938896.162
2024-01-21,2472.26,2482.7,2451.0,2457.02,708291.369
2024-01-22,2457.02,2466.46,2302.21,2314.33,3645112.961
2024-01-23,2314.33,2351.76,2167.5,2241.67,4379161.194
2024-01-24,2241.67,2264.44,2195.0,2234.62,2256073.0
2024-01-25,2234.62,2242.55,2169.04,2218.02,2082826.704
2024-01-26,2218.01,2281.96,2195.15,2266.72,2261609.947
2024-01-27,2266.73,2283.35,2250.33,2266.99,944833.561
2024-01-28,2267.0,2308.0,2236.56,2256.0,1596669.122
2024-01-29,2256.0,2322.53,2232.0,2316.52,1959261.39
2024-01-30,2316.53,2392.84,2295.1,2341.95,2383935.871
2024-01-31,2341.96,2351.23,2261.88,2282.0,2607909.368
2024-02-01,2281.99,2311.51,2237.0,2303.33,1894237.423
2024-02-02,2303.32,2324.9,2280.05,2307.99,1514215.851
2024-02-03,2308.0,2330.45,2291.0,2295.42,938282.273
2024-02-04,2295.41,2311.0,2261.51,2288.66,1193801.655
2024-02-05,2288.66,2338.0,2267.62,2300.83,1689233.364
2024-02-06,2300.83,2392.0,2297.74,2371.74,2197507.85
2024-02-07,2371.74,2445.0,2352.06,2424.22,2154502.953
2024-02-08,2424.21,2463.28,2410.16,2418.76,1910078.832
2024-02-09,2418.77,2528.66,2418.26,2485.24,2908524.98
2024-02-10,2485.24,2516.12,2470.04,2499.2,1320062.188
2024-02-11,2499.2,2539.2,2492.16,2506.1,1521963.675
2024-02-12,2506.11,2667.74,2470.05,2660.91,3172400.237
2024-02-13,2660.91,2688.8,2585.7,2640.83,3319971.574
2024-02-14,2640.88,2788.88,2619.12,2776.14,2845619.643
2024-02-15,2776.14,2870.98,2758.57,2824.54,3444416.851
2024-02-16,2824.53,2859.83,2732.7,2803.69,2736822.77
2024-02-17,2803.7,2806.09,2718.35,2787.43,1776912.75
2024-02-18,2787.44,2899.0,2764.8,2883.58,2111668.519
2024-02-19,2883.56,2988.22,2856.4,2946.55,2893244.938
2024-02-20,2946.55,3036.83,2873.6,3017.21,4598117.415
2024-02-21,3017.22,3020.0,2867.87,2969.65,4069738.764
2024-02-22,2969.65,3044.0,2907.16,2972.8,4052804.255
2024-02-23,2972.8,2996.0,2906.62,2923.35,2501284.482
2024-02-24,2923.36,3009.29,2907.16,2994.39,1450354.218
2024-02-25,2994.39,3131.0,2985.23,3115.24,2955696.567
2024-02-26,3115.24,3200.0,3037.25,3178.6,3828384.516
2024-02-27,3178.6,3295.57,3168.29,3244.98,3406593.01
